text_id,text,emotion,Annotator-1,Annotator-2,Annotator-3,Annotator-4,Annotator-5,Annotator-6,Annotator-7,Annotator-8,Annotator-9,Annotator-10
26,الراوي: ادريس بلخوجة كان يشري الحمص و القرنطيطة و الحلوى و كان يجيب معاه حتى الدراهم. كان يشري 5 6 كورنيات حمص و يمد لاصحابه بالحبة و اذا يشكيو ولا يتمسخروا يعيط اكثر منهم.,Surprise,0,0,0,0,0,1,0,0,0,
27,"ادريس بلخوجة: ""و انا؟ واش رايح يقعدلي؟ حبيتوا نمدلكم كلش؟""",Joy,0,0,0,0,0,0,0,0,,
27,"ادريس بلخوجة: ""و انا؟ واش رايح يقعدلي؟ حبيتوا نمدلكم كلش؟""",Fear,0,0,0,0,0,0,0,0,,
27,"ادريس بلخوجة: ""و انا؟ واش رايح يقعدلي؟ حبيتوا نمدلكم كلش؟""",Anger,3,0,0,0,2,3,0,3,,
27,"ادريس بلخوجة: ""و انا؟ واش رايح يقعدلي؟ حبيتوا نمدلكم كلش؟""",Sadness,2,0,0,0,0,0,1,0,,
27,"ادريس بلخوجة: ""و انا؟ واش رايح يقعدلي؟ حبيتوا نمدلكم كلش؟""",Disgust,2,0,0,3,2,0,0,2,,
27,"ادريس بلخوجة: ""و انا؟ واش رايح يقعدلي؟ حبيتوا نمدلكم كلش؟""",Surprise,2,0,2,3,0,0,0,3,,
28,الراوي: ادريس بلخوجة كان كل صباح يحكيلهم على واش كلا النهار اللي من قبل و واش رايح ياكل من بعد: اللحم المشوي، الجاج، الكسكسو بالزبدة و السكر، الحلوى باللوز لي عمرهم ما سمعوا بيها...و الدراري دايرين بيه مخلوعين من هدرته و حالين عينيهم... زعمة صح؟ بالاك كان يكذب هاذ الجايح...,Joy,3,0,0,0,0,1,0,0,0,
28,الراوي: ادريس بلخوجة كان كل صباح يحكيلهم على واش كلا النهار اللي من قبل و واش رايح ياكل من بعد: اللحم المشوي، الجاج، الكسكسو بالزبدة و السكر، الحلوى باللوز لي عمرهم ما سمعوا بيها...و الدراري دايرين بيه مخلوعين من هدرته و حالين عينيهم... زعمة صح؟ بالاك كان يكذب هاذ الجايح...,Fear,0,0,0,0,0,0,0,0,0,
28,الراوي: ادريس بلخوجة كان كل صباح يحكيلهم على واش كلا النهار اللي من قبل و واش رايح ياكل من بعد: اللحم المشوي، الجاج، الكسكسو بالزبدة و السكر، الحلوى باللوز لي عمرهم ما سمعوا بيها...و الدراري دايرين بيه مخلوعين من هدرته و حالين عينيهم... زعمة صح؟ بالاك كان يكذب هاذ الجايح...,Anger,0,0,0,0,0,1,0,3,0,
28,الراوي: ادريس بلخوجة كان كل صباح يحكيلهم على واش كلا النهار اللي من قبل و واش رايح ياكل من بعد: اللحم المشوي، الجاج، الكسكسو بالزبدة و السكر، الحلوى باللوز لي عمرهم ما سمعوا بيها...و الدراري دايرين بيه مخلوعين من هدرته و حالين عينيهم... زعمة صح؟ بالاك كان يكذب هاذ الجايح...,Sadness,1,0,0,1,2,0,0,0,3,
28,الراوي: ادريس بلخوجة كان كل صباح يحكيلهم على واش كلا النهار اللي من قبل و واش رايح ياكل من بعد: اللحم المشوي، الجاج، الكسكسو بالزبدة و السكر، الحلوى باللوز لي عمرهم ما سمعوا بيها...و الدراري دايرين بيه مخلوعين من هدرته و حالين عينيهم... زعمة صح؟ بالاك كان يكذب هاذ الجايح...,Disgust,0,0,0,1,0,1,0,3,2,
28,الراوي: ادريس بلخوجة كان كل صباح يحكيلهم على واش كلا النهار اللي من قبل و واش رايح ياكل من بعد: اللحم المشوي، الجاج، الكسكسو بالزبدة و السكر، الحلوى باللوز لي عمرهم ما سمعوا بيها...و الدراري دايرين بيه مخلوعين من هدرته و حالين عينيهم... زعمة صح؟ بالاك كان يكذب هاذ الجايح...,Surprise,3,2,2,3,3,2,3,0,3,
29,"واحد من الدراري: "" كليت طرف لحم كبير هكذا؟""",Joy,2,0,0,0,0,3,0,0,0,
29,"واحد من الدراري: "" كليت طرف لحم كبير هكذا؟""",Fear,0,0,0,0,0,2,0,0,0,
29,"واحد من الدراري: "" كليت طرف لحم كبير هكذا؟""",Anger,0,0,0,0,0,2,0,0,0,
29,"واحد من الدراري: "" كليت طرف لحم كبير هكذا؟""",Sadness,0,0,0,0,2,1,0,1,2,
29,"واحد من الدراري: "" كليت طرف لحم كبير هكذا؟""",Disgust,0,0,0,0,0,0,0,0,0,
29,"واحد من الدراري: "" كليت طرف لحم كبير هكذا؟""",Surprise,3,0,3,3,3,3,3,0,3,
30,"ادريس بلخوجة: ""ايه كليت طرف لحم كبير هكذا.""",Joy,3,0,1,3,3,0,1,3,,
30,"ادريس بلخوجة: ""ايه كليت طرف لحم كبير هكذا.""",Fear,0,0,0,0,0,0,0,0,,
30,"ادريس بلخوجة: ""ايه كليت طرف لحم كبير هكذا.""",Anger,0,0,0,0,0,0,0,0,,
30,"ادريس بلخوجة: ""ايه كليت طرف لحم كبير هكذا.""",Sadness,0,0,0,0,0,0,0,0,,
30,"ادريس بلخوجة: ""ايه كليت طرف لحم كبير هكذا.""",Disgust,0,0,0,0,0,0,0,0,,
30,"ادريس بلخوجة: ""ايه كليت طرف لحم كبير هكذا.""",Surprise,0,0,0,0,0,2,0,0,,
31,"واحد من الدراري: "" و البرقوق؟""",Joy,3,0,0,0,0,1,0,0,0,
31,"واحد من الدراري: "" و البرقوق؟""",Fear,0,0,0,0,0,1,0,0,0,
31,"واحد من الدراري: "" و البرقوق؟""",Anger,0,0,0,0,0,2,0,0,0,
31,"واحد من الدراري: "" و البرقوق؟""",Sadness,0,0,0,0,0,2,0,0,2,
31,"واحد من الدراري: "" و البرقوق؟""",Disgust,0,0,0,0,0,1,0,1,0,
31,"واحد من الدراري: "" و البرقوق؟""",Surprise,3,3,0,0,2,3,0,0,2,
32,"ادريس بلخوجة: ""ايه و البرقوق.""",Joy,3,0,1,3,2,0,0,3,,
32,"ادريس بلخوجة: ""ايه و البرقوق.""",Fear,0,0,0,0,0,0,0,0,,
32,"ادريس بلخوجة: ""ايه و البرقوق.""",Anger,0,0,0,0,0,0,0,0,,
32,"ادريس بلخوجة: ""ايه و البرقوق.""",Sadness,0,0,0,0,0,0,0,0,,
32,"ادريس بلخوجة: ""ايه و البرقوق.""",Disgust,0,0,0,0,0,0,0,0,,
32,"ادريس بلخوجة: ""ايه و البرقوق.""",Surprise,1,0,0,0,0,0,0,0,,
33,"واحد من الدراري: "" والبطاطا مقلية بالبيض؟""",Joy,1,0,2,0,0,2,0,0,0,
33,"واحد من الدراري: "" والبطاطا مقلية بالبيض؟""",Fear,0,0,0,0,0,0,0,0,0,
33,"واحد من الدراري: "" والبطاطا مقلية بالبيض؟""",Anger,0,0,0,0,0,0,0,0,0,
33,"واحد من الدراري: "" والبطاطا مقلية بالبيض؟""",Sadness,0,0,0,0,2,2,0,1,2,
33,"واحد من الدراري: "" والبطاطا مقلية بالبيض؟""",Disgust,0,0,0,0,0,0,0,0,0,
33,"واحد من الدراري: "" والبطاطا مقلية بالبيض؟""",Surprise,3,0,3,0,2,3,0,0,3,
34,"ادريس بلخوجة: ""ايه والبطاطا مقلية بالبيض.""",Joy,2,0,3,2,2,0,0,0,3,
34,"ادريس بلخوجة: ""ايه والبطاطا مقلية بالبيض.""",Fear,0,0,0,0,0,0,0,0,0,
34,"ادريس بلخوجة: ""ايه والبطاطا مقلية بالبيض.""",Anger,0,0,0,0,0,0,0,0,0,
34,"ادريس بلخوجة: ""ايه والبطاطا مقلية بالبيض.""",Sadness,0,0,0,0,0,0,0,1,0,
34,"ادريس بلخوجة: ""ايه والبطاطا مقلية بالبيض.""",Disgust,0,0,0,0,0,0,0,0,0,
34,"ادريس بلخوجة: ""ايه والبطاطا مقلية بالبيض.""",Surprise,0,0,0,0,0,0,3,0,0,
35,"واحد من الدراري: "" والجلبانة باللحم؟""",Joy,3,2,0,0,0,1,0,0,0,
35,"واحد من الدراري: "" والجلبانة باللحم؟""",Fear,0,0,0,0,0,1,0,0,0,
35,"واحد من الدراري: "" والجلبانة باللحم؟""",Anger,0,1,0,0,0,1,0,0,0,
35,"واحد من الدراري: "" والجلبانة باللحم؟""",Sadness,0,0,0,0,3,1,0,0,3,
35,"واحد من الدراري: "" والجلبانة باللحم؟""",Disgust,0,0,0,0,0,1,0,0,0,
35,"واحد من الدراري: "" والجلبانة باللحم؟""",Surprise,3,3,0,1,3,3,3,0,3,
36,"ادريس بلخوجة: ""ايه والجلبانة باللحم.""",Joy,3,3,0,0,3,1,0,3,,
36,"ادريس بلخوجة: ""ايه والجلبانة باللحم.""",Fear,0,0,0,0,0,0,0,0,,
36,"ادريس بلخوجة: ""ايه والجلبانة باللحم.""",Anger,0,0,0,0,0,0,0,0,,
36,"ادريس بلخوجة: ""ايه والجلبانة باللحم.""",Sadness,0,0,0,0,0,0,0,0,,
36,"ادريس بلخوجة: ""ايه والجلبانة باللحم.""",Disgust,0,0,0,0,0,0,0,0,,
36,"ادريس بلخوجة: ""ايه والجلبانة باللحم.""",Surprise,0,2,0,0,0,0,0,0,,
37,"واحد من الدراري: "" والبنان؟""",Joy,3,0,0,0,0,0,0,0,0,
37,"واحد من الدراري: "" والبنان؟""",Fear,0,0,0,0,0,0,0,0,0,
37,"واحد من الدراري: "" والبنان؟""",Anger,0,0,0,0,0,0,0,0,0,
37,"واحد من الدراري: "" والبنان؟""",Sadness,0,1,0,0,3,0,0,0,3,
37,"واحد من الدراري: "" والبنان؟""",Disgust,0,0,0,0,0,0,0,0,0,
37,"واحد من الدراري: "" والبنان؟""",Surprise,3,3,0,0,3,0,0,0,3,
38,"ادريس بلخوجة: ""ايه والبنان.""",Joy,2,0,0,3,3,0,0,3,,
38,"ادريس بلخوجة: ""ايه والبنان.""",Fear,0,0,0,0,0,0,0,0,,
38,"ادريس بلخوجة: ""ايه والبنان.""",Anger,0,0,0,0,0,0,0,0,,
38,"ادريس بلخوجة: ""ايه والبنان.""",Sadness,0,0,0,0,0,0,0,0,,
38,"ادريس بلخوجة: ""ايه والبنان.""",Disgust,0,0,0,0,0,0,0,0,,
38,"ادريس بلخوجة: ""ايه والبنان.""",Surprise,2,0,0,0,0,3,0,0,,
39,و الولد لي كان يسقسي يسكت.,Joy,0,0,0,0,0,0,0,0,0,
39,و الولد لي كان يسقسي يسكت.,Fear,1,0,3,0,0,3,0,0,0,
39,و الولد لي كان يسقسي يسكت.,Anger,0,0,0,0,2,0,0,0,0,
39,و الولد لي كان يسقسي يسكت.,Sadness,1,0,0,0,3,3,0,0,3,
39,و الولد لي كان يسقسي يسكت.,Disgust,0,0,0,0,0,2,0,0,0,
39,و الولد لي كان يسقسي يسكت.,Surprise,0,0,3,0,0,3,0,0,0,
40,"عمر كان يدور يحوس على ڤيستا كاكي و يخمم: ""وين راهو زعمة؟"" كي ما صابوش خمم بلي بالاك عمره ما يزيد يشوفه و حس روحه شاد في خيوط راشية و كلش بانله غريب. واش رايح يولي بلا ڤيستا كاكي؟ و كي صونات راح للصف مع اصحابه.",Joy,0,0,0,0,0,0,0,0,,
40,"عمر كان يدور يحوس على ڤيستا كاكي و يخمم: ""وين راهو زعمة؟"" كي ما صابوش خمم بلي بالاك عمره ما يزيد يشوفه و حس روحه شاد في خيوط راشية و كلش بانله غريب. واش رايح يولي بلا ڤيستا كاكي؟ و كي صونات راح للصف مع اصحابه.",Fear,2,3,0,0,0,2,0,3,,
40,"عمر كان يدور يحوس على ڤيستا كاكي و يخمم: ""وين راهو زعمة؟"" كي ما صابوش خمم بلي بالاك عمره ما يزيد يشوفه و حس روحه شاد في خيوط راشية و كلش بانله غريب. واش رايح يولي بلا ڤيستا كاكي؟ و كي صونات راح للصف مع اصحابه.",Anger,0,0,0,0,1,0,0,0,,
40,"عمر كان يدور يحوس على ڤيستا كاكي و يخمم: ""وين راهو زعمة؟"" كي ما صابوش خمم بلي بالاك عمره ما يزيد يشوفه و حس روحه شاد في خيوط راشية و كلش بانله غريب. واش رايح يولي بلا ڤيستا كاكي؟ و كي صونات راح للصف مع اصحابه.",Sadness,3,2,0,2,3,3,1,3,,
40,"عمر كان يدور يحوس على ڤيستا كاكي و يخمم: ""وين راهو زعمة؟"" كي ما صابوش خمم بلي بالاك عمره ما يزيد يشوفه و حس روحه شاد في خيوط راشية و كلش بانله غريب. واش رايح يولي بلا ڤيستا كاكي؟ و كي صونات راح للصف مع اصحابه.",Disgust,0,0,0,0,0,0,1,0,,
40,"عمر كان يدور يحوس على ڤيستا كاكي و يخمم: ""وين راهو زعمة؟"" كي ما صابوش خمم بلي بالاك عمره ما يزيد يشوفه و حس روحه شاد في خيوط راشية و كلش بانله غريب. واش رايح يولي بلا ڤيستا كاكي؟ و كي صونات راح للصف مع اصحابه.",Surprise,0,0,0,0,0,0,0,1,,
41,الراوي: عمر قاعد يتخايل في ڤيستا كاكي في دارهم يلعب في السحين تاع دار تكون كبيرة و كي دخل للكلاصة (القسم) جاز ڤيستا كاكي من البعيد.,Joy,2,2,0,0,0,0,0,2,,
41,الراوي: عمر قاعد يتخايل في ڤيستا كاكي في دارهم يلعب في السحين تاع دار تكون كبيرة و كي دخل للكلاصة (القسم) جاز ڤيستا كاكي من البعيد.,Fear,0,0,0,0,0,0,0,1,,
41,الراوي: عمر قاعد يتخايل في ڤيستا كاكي في دارهم يلعب في السحين تاع دار تكون كبيرة و كي دخل للكلاصة (القسم) جاز ڤيستا كاكي من البعيد.,Anger,0,1,0,0,0,0,0,0,,
41,الراوي: عمر قاعد يتخايل في ڤيستا كاكي في دارهم يلعب في السحين تاع دار تكون كبيرة و كي دخل للكلاصة (القسم) جاز ڤيستا كاكي من البعيد.,Sadness,0,1,0,0,0,0,0,1,,
41,الراوي: عمر قاعد يتخايل في ڤيستا كاكي في دارهم يلعب في السحين تاع دار تكون كبيرة و كي دخل للكلاصة (القسم) جاز ڤيستا كاكي من البعيد.,Disgust,0,0,0,0,0,0,0,0,,
41,الراوي: عمر قاعد يتخايل في ڤيستا كاكي في دارهم يلعب في السحين تاع دار تكون كبيرة و كي دخل للكلاصة (القسم) جاز ڤيستا كاكي من البعيد.,Surprise,3,2,0,0,2,0,1,1,,
42,الراوي: كي بداو يقراو درس تاع الأخلاق(leçon de morale) الشيخ بدا يدور بين الطوابل و عمر بدا ياكل بالتخبية الخبز لي ما عطاهش لڤيستا كاكي قبل ما يدخلوا.,Joy,3,0,0,0,0,0,0,2,,
42,الراوي: كي بداو يقراو درس تاع الأخلاق(leçon de morale) الشيخ بدا يدور بين الطوابل و عمر بدا ياكل بالتخبية الخبز لي ما عطاهش لڤيستا كاكي قبل ما يدخلوا.,Fear,3,3,0,0,2,0,1,2,,
42,الراوي: كي بداو يقراو درس تاع الأخلاق(leçon de morale) الشيخ بدا يدور بين الطوابل و عمر بدا ياكل بالتخبية الخبز لي ما عطاهش لڤيستا كاكي قبل ما يدخلوا.,Anger,0,0,0,0,0,0,0,0,,
