text_id,text,emotion,Annotator-1,Annotator-2,Annotator-3
25,"Skitaffär där inget bytes eller garanti gäller utan kvitto oavsett hur bra eller känd kund du än är. Affärsinnehavarens påklistrade leenden och artighetsfraser är bara hyckleri enligt min mening.  Jag har handlat för ca:10 000,- i affären, och har inte mötts av någon hjälpsamhet över huvud taget när saker krånglat.  Jag rekommenderar sb marin stenungsund och RodinsMarin i Uddevalla där servicegraden är skyhög när saker krånglar.  mvh/Peter Szamer  Hej, Så har det hänt igen, man knallar in i affären för att byta en länspump som jag tyvärr köpt hos RN Marin, pumpen är mindre än 2 säsonger och har börjat krångla (sitter i en träbåt), Affärsinnehavaren vet att han sålt pumpen till mig men vägrar byta den om jag inte visar kvitto för han är rädd att i sin tur inte få ersättning, pumpen kostar 300,-.  Dessutom begär han att jag skall montera ur pumpen och lämna båten i sticket...  Man blir så jävla förbannad.  När jag berättat dessa ""historier"" för andra båtägare får man höra att det är fler som råkat ut för dålig service och brutna löften.  Vanligtvis åker jag alltid till SB i Stenungsund eller Viking i Frölunda. Rekommenderas!  När det gäller pumpen så åkte jag hem för att kontakta importören av pumpen, när jag berättar om RN Marins (Robert) så tycker dom att det är bedrövligt att man skall behöva visa kvitto för att få en trasig säkerhetsdetalj utbytt. ",Joy,0,0,0
25,"Skitaffär där inget bytes eller garanti gäller utan kvitto oavsett hur bra eller känd kund du än är. Affärsinnehavarens påklistrade leenden och artighetsfraser är bara hyckleri enligt min mening.  Jag har handlat för ca:10 000,- i affären, och har inte mötts av någon hjälpsamhet över huvud taget när saker krånglat.  Jag rekommenderar sb marin stenungsund och RodinsMarin i Uddevalla där servicegraden är skyhög när saker krånglar.  mvh/Peter Szamer  Hej, Så har det hänt igen, man knallar in i affären för att byta en länspump som jag tyvärr köpt hos RN Marin, pumpen är mindre än 2 säsonger och har börjat krångla (sitter i en träbåt), Affärsinnehavaren vet att han sålt pumpen till mig men vägrar byta den om jag inte visar kvitto för han är rädd att i sin tur inte få ersättning, pumpen kostar 300,-.  Dessutom begär han att jag skall montera ur pumpen och lämna båten i sticket...  Man blir så jävla förbannad.  När jag berättat dessa ""historier"" för andra båtägare får man höra att det är fler som råkat ut för dålig service och brutna löften.  Vanligtvis åker jag alltid till SB i Stenungsund eller Viking i Frölunda. Rekommenderas!  När det gäller pumpen så åkte jag hem för att kontakta importören av pumpen, när jag berättar om RN Marins (Robert) så tycker dom att det är bedrövligt att man skall behöva visa kvitto för att få en trasig säkerhetsdetalj utbytt. ",Fear,0,0,0
25,"Skitaffär där inget bytes eller garanti gäller utan kvitto oavsett hur bra eller känd kund du än är. Affärsinnehavarens påklistrade leenden och artighetsfraser är bara hyckleri enligt min mening.  Jag har handlat för ca:10 000,- i affären, och har inte mötts av någon hjälpsamhet över huvud taget när saker krånglat.  Jag rekommenderar sb marin stenungsund och RodinsMarin i Uddevalla där servicegraden är skyhög när saker krånglar.  mvh/Peter Szamer  Hej, Så har det hänt igen, man knallar in i affären för att byta en länspump som jag tyvärr köpt hos RN Marin, pumpen är mindre än 2 säsonger och har börjat krångla (sitter i en träbåt), Affärsinnehavaren vet att han sålt pumpen till mig men vägrar byta den om jag inte visar kvitto för han är rädd att i sin tur inte få ersättning, pumpen kostar 300,-.  Dessutom begär han att jag skall montera ur pumpen och lämna båten i sticket...  Man blir så jävla förbannad.  När jag berättat dessa ""historier"" för andra båtägare får man höra att det är fler som råkat ut för dålig service och brutna löften.  Vanligtvis åker jag alltid till SB i Stenungsund eller Viking i Frölunda. Rekommenderas!  När det gäller pumpen så åkte jag hem för att kontakta importören av pumpen, när jag berättar om RN Marins (Robert) så tycker dom att det är bedrövligt att man skall behöva visa kvitto för att få en trasig säkerhetsdetalj utbytt. ",Anger,2,3,0
25,"Skitaffär där inget bytes eller garanti gäller utan kvitto oavsett hur bra eller känd kund du än är. Affärsinnehavarens påklistrade leenden och artighetsfraser är bara hyckleri enligt min mening.  Jag har handlat för ca:10 000,- i affären, och har inte mötts av någon hjälpsamhet över huvud taget när saker krånglat.  Jag rekommenderar sb marin stenungsund och RodinsMarin i Uddevalla där servicegraden är skyhög när saker krånglar.  mvh/Peter Szamer  Hej, Så har det hänt igen, man knallar in i affären för att byta en länspump som jag tyvärr köpt hos RN Marin, pumpen är mindre än 2 säsonger och har börjat krångla (sitter i en träbåt), Affärsinnehavaren vet att han sålt pumpen till mig men vägrar byta den om jag inte visar kvitto för han är rädd att i sin tur inte få ersättning, pumpen kostar 300,-.  Dessutom begär han att jag skall montera ur pumpen och lämna båten i sticket...  Man blir så jävla förbannad.  När jag berättat dessa ""historier"" för andra båtägare får man höra att det är fler som råkat ut för dålig service och brutna löften.  Vanligtvis åker jag alltid till SB i Stenungsund eller Viking i Frölunda. Rekommenderas!  När det gäller pumpen så åkte jag hem för att kontakta importören av pumpen, när jag berättar om RN Marins (Robert) så tycker dom att det är bedrövligt att man skall behöva visa kvitto för att få en trasig säkerhetsdetalj utbytt. ",Sadness,2,0,0
25,"Skitaffär där inget bytes eller garanti gäller utan kvitto oavsett hur bra eller känd kund du än är. Affärsinnehavarens påklistrade leenden och artighetsfraser är bara hyckleri enligt min mening.  Jag har handlat för ca:10 000,- i affären, och har inte mötts av någon hjälpsamhet över huvud taget när saker krånglat.  Jag rekommenderar sb marin stenungsund och RodinsMarin i Uddevalla där servicegraden är skyhög när saker krånglar.  mvh/Peter Szamer  Hej, Så har det hänt igen, man knallar in i affären för att byta en länspump som jag tyvärr köpt hos RN Marin, pumpen är mindre än 2 säsonger och har börjat krångla (sitter i en träbåt), Affärsinnehavaren vet att han sålt pumpen till mig men vägrar byta den om jag inte visar kvitto för han är rädd att i sin tur inte få ersättning, pumpen kostar 300,-.  Dessutom begär han att jag skall montera ur pumpen och lämna båten i sticket...  Man blir så jävla förbannad.  När jag berättat dessa ""historier"" för andra båtägare får man höra att det är fler som råkat ut för dålig service och brutna löften.  Vanligtvis åker jag alltid till SB i Stenungsund eller Viking i Frölunda. Rekommenderas!  När det gäller pumpen så åkte jag hem för att kontakta importören av pumpen, när jag berättar om RN Marins (Robert) så tycker dom att det är bedrövligt att man skall behöva visa kvitto för att få en trasig säkerhetsdetalj utbytt. ",Disgust,2,0,0
25,"Skitaffär där inget bytes eller garanti gäller utan kvitto oavsett hur bra eller känd kund du än är. Affärsinnehavarens påklistrade leenden och artighetsfraser är bara hyckleri enligt min mening.  Jag har handlat för ca:10 000,- i affären, och har inte mötts av någon hjälpsamhet över huvud taget när saker krånglat.  Jag rekommenderar sb marin stenungsund och RodinsMarin i Uddevalla där servicegraden är skyhög när saker krånglar.  mvh/Peter Szamer  Hej, Så har det hänt igen, man knallar in i affären för att byta en länspump som jag tyvärr köpt hos RN Marin, pumpen är mindre än 2 säsonger och har börjat krångla (sitter i en träbåt), Affärsinnehavaren vet att han sålt pumpen till mig men vägrar byta den om jag inte visar kvitto för han är rädd att i sin tur inte få ersättning, pumpen kostar 300,-.  Dessutom begär han att jag skall montera ur pumpen och lämna båten i sticket...  Man blir så jävla förbannad.  När jag berättat dessa ""historier"" för andra båtägare får man höra att det är fler som råkat ut för dålig service och brutna löften.  Vanligtvis åker jag alltid till SB i Stenungsund eller Viking i Frölunda. Rekommenderas!  När det gäller pumpen så åkte jag hem för att kontakta importören av pumpen, när jag berättar om RN Marins (Robert) så tycker dom att det är bedrövligt att man skall behöva visa kvitto för att få en trasig säkerhetsdetalj utbytt. ",Surprise,2,0,0
26,"Nej, detta ställe går vi INTE till igen. Det är inget fel på maten, men som förälder har man inget där att göra. Barnvagn får nämligen inte tas in i lokalen enligt servitrisen som jobbade där. Tyvärr var reaktionsförmågan inte på topp så vi vände bara på klacken irriterat och gick. Hur hade de hanterat en rullstolsbunden???? Farligt nära diskriminering om det inte rent av är det!",Joy,0,0,0
26,"Nej, detta ställe går vi INTE till igen. Det är inget fel på maten, men som förälder har man inget där att göra. Barnvagn får nämligen inte tas in i lokalen enligt servitrisen som jobbade där. Tyvärr var reaktionsförmågan inte på topp så vi vände bara på klacken irriterat och gick. Hur hade de hanterat en rullstolsbunden???? Farligt nära diskriminering om det inte rent av är det!",Fear,1,0,0
26,"Nej, detta ställe går vi INTE till igen. Det är inget fel på maten, men som förälder har man inget där att göra. Barnvagn får nämligen inte tas in i lokalen enligt servitrisen som jobbade där. Tyvärr var reaktionsförmågan inte på topp så vi vände bara på klacken irriterat och gick. Hur hade de hanterat en rullstolsbunden???? Farligt nära diskriminering om det inte rent av är det!",Anger,2,2,2
26,"Nej, detta ställe går vi INTE till igen. Det är inget fel på maten, men som förälder har man inget där att göra. Barnvagn får nämligen inte tas in i lokalen enligt servitrisen som jobbade där. Tyvärr var reaktionsförmågan inte på topp så vi vände bara på klacken irriterat och gick. Hur hade de hanterat en rullstolsbunden???? Farligt nära diskriminering om det inte rent av är det!",Sadness,2,0,0
26,"Nej, detta ställe går vi INTE till igen. Det är inget fel på maten, men som förälder har man inget där att göra. Barnvagn får nämligen inte tas in i lokalen enligt servitrisen som jobbade där. Tyvärr var reaktionsförmågan inte på topp så vi vände bara på klacken irriterat och gick. Hur hade de hanterat en rullstolsbunden???? Farligt nära diskriminering om det inte rent av är det!",Disgust,3,3,0
26,"Nej, detta ställe går vi INTE till igen. Det är inget fel på maten, men som förälder har man inget där att göra. Barnvagn får nämligen inte tas in i lokalen enligt servitrisen som jobbade där. Tyvärr var reaktionsförmågan inte på topp så vi vände bara på klacken irriterat och gick. Hur hade de hanterat en rullstolsbunden???? Farligt nära diskriminering om det inte rent av är det!",Surprise,2,2,0
27,Jättesnäll o mysig människa. Blir alltid nöjd med håret❤️,Joy,3,2,2
27,Jättesnäll o mysig människa. Blir alltid nöjd med håret❤️,Fear,0,0,0
27,Jättesnäll o mysig människa. Blir alltid nöjd med håret❤️,Anger,0,0,0
27,Jättesnäll o mysig människa. Blir alltid nöjd med håret❤️,Sadness,0,0,0
27,Jättesnäll o mysig människa. Blir alltid nöjd med håret❤️,Disgust,0,0,0
27,Jättesnäll o mysig människa. Blir alltid nöjd med håret❤️,Surprise,0,0,0
28,"4 års service på en fiat! Försökte även lura på oss byte av bromsklossar. Vilket var helt onödigt. Långsam service, oärlig personal o mycket högre priser än närliggande konkurrenter. Hit kommer vi inte igen och kommer inte rekommendera er till andra.",Joy,0,0,0
28,"4 års service på en fiat! Försökte även lura på oss byte av bromsklossar. Vilket var helt onödigt. Långsam service, oärlig personal o mycket högre priser än närliggande konkurrenter. Hit kommer vi inte igen och kommer inte rekommendera er till andra.",Fear,0,0,0
28,"4 års service på en fiat! Försökte även lura på oss byte av bromsklossar. Vilket var helt onödigt. Långsam service, oärlig personal o mycket högre priser än närliggande konkurrenter. Hit kommer vi inte igen och kommer inte rekommendera er till andra.",Anger,0,0,2
28,"4 års service på en fiat! Försökte även lura på oss byte av bromsklossar. Vilket var helt onödigt. Långsam service, oärlig personal o mycket högre priser än närliggande konkurrenter. Hit kommer vi inte igen och kommer inte rekommendera er till andra.",Sadness,1,0,0
28,"4 års service på en fiat! Försökte även lura på oss byte av bromsklossar. Vilket var helt onödigt. Långsam service, oärlig personal o mycket högre priser än närliggande konkurrenter. Hit kommer vi inte igen och kommer inte rekommendera er till andra.",Disgust,2,3,0
28,"4 års service på en fiat! Försökte även lura på oss byte av bromsklossar. Vilket var helt onödigt. Långsam service, oärlig personal o mycket högre priser än närliggande konkurrenter. Hit kommer vi inte igen och kommer inte rekommendera er till andra.",Surprise,0,0,0
