id,text,anger,disgust,fear,joy,sadness
afr_train_track_a_00859,Net 'n wonderwerk van 'n ekonomiese oplewing kan die situasie red.,0,0,1,0,1
afr_train_track_a_00860,Dit dra 'n betekenisvolle boodskap van versoening en nasie-bou.,0,0,0,1,0
afr_train_track_a_00861,Veroorloof my om aan te beweeg na die top-prioriteite wat ek genoem het.,0,0,1,0,0
afr_train_track_a_00862,"Deur saam te werk, kan ons meer bereik.",0,0,0,1,0
afr_train_track_a_00863,Een van di% subkomitees werk op die oomblik aan 'n konseptaalbeleid vir die Wes-Kaap.,0,0,0,0,0
afr_train_track_a_00864,Hulle is mense soos julle.,0,0,0,0,0
afr_train_track_a_00865,Dit is mos nou nie aldag dat ons besoekers uit die Franse hoofstad kry nie!,0,0,0,1,0
afr_train_track_a_00866,Ons kan regeringsbeleide verdoem wat nie behoedsaam was nie en toegelaat het dat die hebsug van ongereguleerde markte verwoesting saai onder finansiële stelsels.,0,0,1,0,0
afr_train_track_a_00867,Sonder haar dokument-versameling sou ons haar egter net uit haar boeke en biografiese sketse kon ken en onthou.,0,0,0,0,0
afr_train_track_a_00868,Die trein het nog maar net tot op Beaufort Wes geloop.,0,0,0,0,1
afr_train_track_a_00869,Allerhande statistieke kan aangehaal word om dit te bevestig.,0,0,0,0,0
afr_train_track_a_00870,In Suid-Afrika moet daar met 'n páár realiteite in hierdie verband rekening gehou word.,0,0,1,0,1
afr_train_track_a_00871,"As ons dit nié doen nie, sal ons nie die gehalte van die onderwys kan verbeter nie.",0,0,1,0,0
afr_train_track_a_00872,Na verwagting sal die ontwik-keling van die Sesotho Letterkun-dige Museum ander taal- en kul-tuurgroepe aanspoor om dergelike inisiatiewe te neem.,0,0,0,0,0
afr_train_track_a_00873,Ek is bewus daarvan dat u reeds ver gevorder is met u eie programme in hierdie verband.,0,0,0,0,0
afr_train_track_a_00874,Namens die Wes-Kaapse Regering wens ek u alle sterkte toe met die konferensie en kom veilig tuis.,0,0,0,1,0
afr_train_track_a_00875,Sy naam was toe nog André Letoit en hy?t nou al mooi groot geword as Koos Kombuis.,0,0,0,1,0
afr_train_track_a_00876,Dit is ons almal se probleme en ons moet dit mede-eien.,0,0,1,0,1
afr_train_track_a_00877,Môre sal ons die laaste eer aan haar betoon wanneer ons haar oorskot ter aarde bestel.,0,0,0,0,1
afr_train_track_a_00878,Ons Nywerheidsbeleids-aksieplan en ons nuwe fokus op groen werksgeleenthede sal sterker en meer arbeids-absorberende nywerhede bou.,0,0,0,1,0
afr_train_track_a_00879,Ek wil vandag tot u 'n versoek rig om saam met ons in vennootskap te gaan om ons navorsingsinisiatiewe verdere stukrag te gee.,0,0,0,1,0
afr_train_track_a_00880,MIV het die grootste impak op jong vroue.,0,0,0,0,1
afr_train_track_a_00881,Sy het ook ander gedigte daarin gesien.,0,0,0,0,0
afr_train_track_a_00882,Prof. Isabel Cilliers is intussen in sy plek as voorsitter aangestel.,0,0,0,0,0
afr_train_track_a_00883,"As taalkundige redakteur van die Nasionale Pers moes hy taalleiding aan al die Pers se afdelings verskaf - koerante, tydskrifte en uitgewery.",0,0,0,0,0
afr_train_track_a_00884,Die Taalkomitee hou ook aanstaande maand 'n reeks dinkskrums met 360 meningsvormers in die provinsie.,0,0,0,0,0
afr_train_track_a_00885,"Die konsep van 'n ""letter-kundige"" museum is internasionaal goed gevestig, dog steeds in sy kinderskoene.",0,0,0,1,0
afr_train_track_a_00886,"Musiekonderrig was privaat in daardie dae, sy moes elke week per trem na die orrelmeester by die Newton-kerk.",0,0,0,0,0
afr_train_track_a_00887,Ten spyte hiervan moet ons steeds besorgd bly oor die feit dat hierdie getal steeds bitter laag is.,0,0,1,0,0
afr_train_track_a_00888,"Ons wens hom graag beroepsplesier toe, veral as hy so nou en dan vir ons bewaringsboekery 'n goeie woordjie kan doen!",0,0,0,1,0
afr_train_track_a_00889,Mag die Hemelse Vader u deur hierdie routyd dra en u net omring sal wees met baie liefde en omgee van geliefdes.,0,0,0,1,1
afr_train_track_a_00890,"Wat hy presies daarmee bedoel het, is ek nie so seker van nie.",0,0,0,0,0
afr_train_track_a_00891,Ek glo die projek bevat al die elemente om 'n sukses te maak.,0,0,0,1,0
afr_train_track_a_00892,Die Elim Melkeryprojek het sy ontstaan te danke aan die Elim-gemeenskap se behoefte om natuurlike hulpbronne tot hul beskikking optimaal te benut.,0,0,0,1,0
afr_train_track_a_00893,Hiervan gaan die Wes-Kaap slegs R9 miljoen ontvang.,1,0,0,0,1
afr_train_track_a_00894,Hy huisves nog in sy geleerde radikaliste wat steeds sê ons sal nie rus voordat hier 'n eenparty staat is nie.,0,0,0,0,0
afr_train_track_a_00895,"Om dit te vermag, moet die Wes-Kaap 'n waarde-vir-geld bestemming wees en ook bekend wees as een.",0,0,1,0,0
afr_train_track_a_00896,"Die politieke raamwerk waarbinne Afrikaans homself oor die afgelope sestig tot sewentig jaar bevind het, het dramatiese verander.",0,0,0,0,0
afr_train_track_a_00897,Hierdie sentra sal gevestig word in gebiede wat deur die Regering aangewys is.,0,0,0,0,0
afr_train_track_a_00898,Uit die Eikestad het Brönnhilde Ekermans gekom om ekstensief gebruik te maak van ons Jan Bouws-versameling vir haar navorsing.,0,0,0,0,0
afr_train_track_a_00899,In albei gevalle is die privaatsektor ver agter.,0,0,0,0,1
afr_train_track_a_00900,President Mbeki het gevra dat ons almal 'n poging moet aanwend om weg te beweeg van totale maatskaplike afhanklikheid na ekonomiese selfstandigheid.,0,0,0,1,0
afr_train_track_a_00901,Ons het so pas statistiek van Kaapstad Internasionale Lughawe ontvang wat dui op 'n toename in passassiersvloei.,0,0,0,1,0
afr_train_track_a_00902,"Foto's van rolmodelle word geneem en opgehang teen 'n ""wall of Fame"", vir almal om te sien.",0,0,0,1,0
afr_train_track_a_00903,Veral prof. Beukes het as skenker 'n uitsonderlike voorbeeld gestel.,0,0,0,1,0
afr_train_track_a_00904,Kom ons koop almal betyds kaartjies sodat ons die wedstryde kan bywoon.,0,0,1,1,0
afr_train_track_a_00905,"Meer nog, wanneer ons saamstaan, saamwerk as 'n span, as 'n gemeenskap kan niks of niemand ons keer nie.",0,0,0,1,0
afr_train_track_a_00906,Alkohol speel ook 'n baie groot rol by verdrinkings in Suid-Afrika.,0,0,0,0,1
afr_train_track_a_00907,Dekades gelede was daar die visie om vir die literêre erfenisse in Afrikaans en Engels letterkundige museums tot stand te bring.,0,0,0,0,0
afr_train_track_a_00908,Die twee trusts het elk 50% aandeel in die nuwe maatskappy.,0,0,0,0,0
afr_train_track_a_00909,"Die maatskappy het die plaas Kleinstraat, geleë tussen De Doorns en Touwsrivier, by Denau Trust gekoop.",0,0,0,0,0
afr_train_track_a_00910,Ons sal van die Uitvoerende Gesag en die Staatsdiens verwag om aan hierdie visie te voldoen.,0,0,0,0,0
afr_train_track_a_00911,Want by monde van die einste Oom Karolus gee sy die kinders van die dertigerjare 'n hele paar lesse.,0,0,0,1,0
afr_train_track_a_00912,Die ander tale is egter geregtig op dieselfde fasiliteite.,0,0,0,0,0
afr_train_track_a_00913,"Daarom, is ek bly om hier te wees.",0,0,0,1,0
afr_train_track_a_00914,"Vriende, ek wonder of u besef hoe belangrik die werk wat u doen werklik is.",0,0,0,1,0
afr_train_track_a_00915,Ons is veral bekommerd oor die sinnelose geweld en moorde in beide Kenia en Tsjad.,0,1,0,0,1
afr_train_track_a_00916,Hierdie identiteite is nie noodwendig verdeeld nie.,0,0,0,0,0
afr_train_track_a_00917,Die Wes-Kaap lewer 'n bydrae van meer as 20% tot die totale landbouproduksie in Suid-Afrika.,0,0,0,1,0
afr_train_track_a_00918,Die saak het lank geneem.,1,0,0,0,1
afr_train_track_a_00919,Ek het onlangs die artikel oor Sita de Kock in u April 1998 nuusbrief gelees.,0,0,0,0,0
afr_train_track_a_00920,"Dit beteken dat die wat tot nou toe bevoorreg was, sal moet deel word van die visie van die regering.",0,0,0,0,0
afr_train_track_a_00921,"Tog is toegang tot werksgeleenthede ’n swaar las op plattelandse vroue, jeugdiges en mense met gebreke.",0,0,0,0,1
afr_train_track_a_00922,Op hulle beurt kan hierdie helde / rolmodelle aktief by die skool betrek word.,0,0,0,1,0
afr_train_track_a_00923,Laat ons gedurende hierdie jaar van aksie saamwerk om plaaslike regering almal se besigheid te maak.,0,0,0,1,0
afr_train_track_a_00924,"Teen die tyd wat die briefwisseling begin, bly sy ouers reeds op Worcester en loseer Charles in die Paarl.",0,0,0,0,0
afr_train_track_a_00925,Ons vermoed dus dat daar oral in privaatbesit nog honderde Schoeman-briewe behoue sou gebly het.,0,0,0,0,0
afr_train_track_a_00926,Ek praat baie oor vennootskappe en die krag wat vennootskappe het om verandering te bring en omstandighede te verbeter.,0,0,0,1,0
afr_train_track_a_00927,Dit is 'n trots waarop elkeen van ons kan bou.,0,0,0,1,0
afr_train_track_a_00928,Baie families se lewens is onherroeplik geraak deur die dood van hul naasbestaandes.,0,0,0,0,1
afr_train_track_a_00929,Een van haar planne is om so gou moontlik 'n Kommissaris vir die Beskerming van Kinders aan te stel.,0,0,0,1,0
afr_train_track_a_00930,"Die Gedenkschool is ons almal, oral waar Afrikaans lewe, se erfenis.",0,0,0,1,0
afr_train_track_a_00931,So toe stuur ek vir haar 'n baie slim pappegaai wat die hele Bybel kan opsê.,0,0,0,1,0
afr_train_track_a_00932,"Die Raadslid byt vas en wys die brief met die instruksie dat die veldtog ""gelaunch"" moet word.",0,0,0,0,0
afr_train_track_a_00933,"Alhoewel ons as ouers in die huis Afrikaans met mekaar gepraat het, het ons Engels met ons kinders gepraat.",0,0,0,0,0
afr_train_track_a_00934,Ek is terdeë daarvan bewus dat daar groot kommer heers oor die erodering van kundigheid op die hoër bestuursvlakke van die onderwys.,0,0,1,0,1
afr_train_track_a_00935,"Behalwe vir die 400 vertalers wat in die permanente diens van die Unie is, is daar 'n groot aantal vryskutvertalers.",0,0,0,0,0
afr_train_track_a_00936,"Die ander, ewe belangrike realiteit is dat ons almal - ons diversiteit ten spyt - baie in gemeen het.",0,0,0,1,0
afr_train_track_a_00937,Ella de Wet is die skrywer van Sarie Marais se woorde.,0,0,0,0,0
afr_train_track_a_00938,Ek noem dit omdat Afrikaans 'n Afrika taal is wat sy onstaan in Afrika het.,0,0,0,0,0
afr_train_track_a_00939,PKR (polimerase ketting reaksie) toetse word gebruik vir die identifikasie van veral virusse.,0,0,0,0,0
afr_train_track_a_00940,Vordering is ook gemaak met die voorsiening van infrastruktuur om landbou-ontwikkeling en opleiding vir gemeenskapsleiers te ondersteun.,0,0,0,1,0
afr_train_track_a_00941,Namens die provinsiale regering dra ek graag meegevoel en simpatie oor aan mev Cathy de Jager en familie en breë gemeenskap.,0,0,0,0,1
afr_train_track_a_00942,Op sigself genome is die boek nie erg aanstootlik nie.,0,0,0,0,0
afr_train_track_a_00943,Effektiewe datum van implimentering is 1 Julie 2006.,0,0,0,0,0
afr_train_track_a_00944,Uitvoerders word gestraf deur die sterk Rand en swak vraag vanuit oorsese markte.,0,0,0,0,1
afr_train_track_a_00945,Die oudit van grondeienaarskap sal ook bespoedig word.,0,0,0,0,0
afr_train_track_a_00946,SITA sal saam met die skool werk om te verseker dat dit gebeur.,0,0,0,1,0
afr_train_track_a_00947,Met die vorige eeuwisseling was daar geen letterkunde in Afrikaans nie.,0,0,0,0,0
afr_train_track_a_00948,Ons sal ook verskeie stappe doen om die mededingendheid van die ekonomie te verhoog.,0,0,0,1,0
afr_train_track_a_00949,"Die fluktuasie van die rand teenoor die meeste geldeenhede sal beslis oor die lang termyn, wesenlike gevolge hê.",0,0,1,0,1
afr_train_track_a_00950,"As Korrektiwe Dienste, wil ons bydra tot veranderinge in jul lewens.",0,0,0,1,0
afr_train_track_a_00951,Die ou historiese bome is behou.,0,0,0,1,0
afr_train_track_a_00952,Verlede jaar het ons die Nasionale Jeugontwikkelingsagentskap in die lewe geroep.,0,0,0,1,0
afr_train_track_a_00953,Dit sal gekombineer word met die bevordering van die Trots Suid-Afrikaanse-veldtog en fermer optrede teen onwettige invoere.,0,0,0,1,0
afr_train_track_a_00954,"Vooraf enkele besonderhede oor sy lewe, wat hoofsaaklik oorgeneem is uit Joubert se artikel.",0,0,0,0,0
afr_train_track_a_00955,Dit het tyd geword dat die nuwe Suid-Afrika ook voor u deur moet kom stilhou en by u voordeur moet inkom.,0,0,0,0,0
afr_train_track_a_00956,Die groep het gedurende 2006 hul eerste oes van 6.52 ton afgehaal.,0,0,0,1,0
afr_train_track_a_00957,As sodanig vorm dit deel van die transformasieproses waartoe die Museum hom verbind het.,0,0,0,1,0
afr_train_track_a_00958,Immunisasiedekking vir kinders het gelykmatig verbeter tot omtrent 85%; en malaria-gevalle het dramaties afgeneem.,0,0,0,1,0
afr_train_track_a_00959,"Landbou is weereens, of moet ek sê, alweer, of, soos gewoonlik in ongekarteerde terrein.",0,0,1,0,0
afr_train_track_a_00960,Want geluk is wat 'n mens vir jouself skep.,0,0,0,1,0
afr_train_track_a_00961,"Dit is altyd lekker om by boere uit te kom, en landbou is ook naby aan my hart.",0,0,0,1,0
afr_train_track_a_00962,"Dít verg bestuurs-, menslike hulpbron- en tegnologiese kapasiteit wat op dieselfde vlak as 'n beste praktyk funksioneer.",0,0,0,1,0
afr_train_track_a_00963,Ons dink ook aan prof. Johan Combrink wat op 25 Julie verlede jaar oorlede is.,0,0,0,0,1
afr_train_track_a_00964,"Regstelling is nodig en ek is verbind daartoe, maar dan op 'n wyse wat nie tot onreg lei nie.",0,0,1,1,0
afr_train_track_a_00965,Want slegs as ons beleggers kry nuwe beleggings van 'n groot omvang sal daar nuwe werksgeleenthede ontstaan wat ons werkloosheidsprobleem kan hanteer.,0,0,1,0,1
afr_train_track_a_00966,In die behuisingsprogram is byna 300 000 nuwe subsidies oor die afgelope twee jaar toegestaan.,0,0,0,1,0
afr_train_track_a_00967,"As hierdie tipe werke vir u vreemd of ""te hoog"" klink, wil ek hê u moet weer dink.",0,0,0,0,0
afr_train_track_a_00968,Hiervan moet R1 miljoen gebruik word vir die sink van nuwe boorgate.,0,0,0,1,0
afr_train_track_a_00969,Sy sal hul blydskap later hoor.,0,0,0,1,0
afr_train_track_a_00970,Die arrestasie van die eerste beweerde 'groot' misdadiger Mujahid Daniels en die geslaagde teenkanting teen sy borgaansoek.,0,0,0,0,0
afr_train_track_a_00971,"Ziphathe dra die goedkeuring van die Onderwysdepartement en sodoende kan skole, deur saam te werk, van hierdie inisiatiewe loods.",0,0,0,1,0
afr_train_track_a_00972,U het voortgegaan om intussen op klein skaal in vennootskap te boer met groente en beeste.,0,0,0,1,0
afr_train_track_a_00973,"Ons staar 'n noodtoestand in die gesig, maar ons kan die probleme in 'n relatiewe kort tydjie oorbrug.",0,0,1,1,0
afr_train_track_a_00974,Ek is baie ernstig daaroor dat die Wes-Kaap ook sy regmatige aandeel ten opsigte van die ontwikkeling van die biobrandstof bedryf sal kry.,0,0,0,1,0
afr_train_track_a_00975,Ons is besig om stappe te doen Eskom se instandhoudingskapasiteit te verbeter.,0,0,0,1,0
afr_train_track_a_00976,Op 1 September vind die bekendstelling van 'Toeganklike Regering' plaas.,0,0,0,1,0
afr_train_track_a_00977,"Wat beklemtoon moet word, is dat NALN hom tot dienslewering en fasilitering beperk.",0,0,0,0,1
afr_train_track_a_00978,"Terselfdertyd is vinnige optrede wanneer daar tekens van 'n moontlike uitbraak van een of ander siekte is, van kardinale belang.",0,0,1,0,0
afr_train_track_a_00979,Met ons verskerpte poging het ons egter verlede jaar 125 000 ha oorgedra.,0,0,0,1,0
afr_train_track_a_00980,Gerhard Beukes en Felix Lategan het albei 'n besondere verbintenis met NALN gehad.,0,0,0,1,0
afr_train_track_a_00981,Die Hiemstra-dokumente is kort ná sy dood aan NALN geskenk.,0,0,0,1,0
afr_train_track_a_00982,In Januarie 1993 was ek vir die eerste keer in Suid-Afrika en ek het in Bloemfontein enige dae gebly.,0,0,0,0,0
afr_train_track_a_00983,"Ons moet, onder andere, die huidige teenspoed aanwend om te verseker dat ons huise en ekonomie meer energiedoeltreffend word.",0,0,1,0,1
afr_train_track_a_00984,Van 1927 af tot in 1946 was Hiemstra assistentredakteur van Die Volksblad in Bloemfontein.,0,0,0,0,0
afr_train_track_a_00985,Die Kantoor van die Staatsdienskommissie sal moniteringstelsels in hierdie opsig opstel.,0,0,0,0,0
afr_train_track_a_00986,NALN sal graag dringend wil hoor van alle mense wat sulke Schoeman-dokumentasie besit.,0,0,0,0,0
afr_train_track_a_00987,In ons bedryf loon dit gewoonlik om geduldig te wees.,0,0,0,1,0
afr_train_track_a_00988,"Ten slotte, wil ek graag 'n aanhaling maak uit die gedig ""Gebed om die Gebeente"" deur DJ Opperman.",0,0,0,0,0
afr_train_track_a_00989,Ons bou 'n staat wat op effektiewe werkverrigting fokus.,0,0,0,1,0
afr_train_track_a_00990,Ons het almal 'n rol om te speel.,0,0,0,0,0
afr_train_track_a_00991,"Ons implementeer tans soortgelyke programme in sewe terreine regoor die land, tot voordeel van 21 wyke.",0,0,0,1,0
afr_train_track_a_00992,"Zille, tydens haar toespraak in die parlement, oorlog verklaar teen misdaad en veral misdaad teen kinders.",0,0,0,1,0
afr_train_track_a_00993,Die Departement van Landbou is behulpsaam met tegniese ondersteuning en opgradering van infrastruktuur.,0,0,0,1,0
afr_train_track_a_00994,Veral aangesien die konferensie ten tye van die Verenigde Nasies se dekade vir inheemse volkere plaasvind.,0,0,0,0,0
afr_train_track_a_00995,Preller het Hiemstra op grond van sy taalvermoë aangewys om toe te sien dat die blad se Afrikaans min of meer eenvormig was.,0,0,0,0,0
afr_train_track_a_00996,Ek is hier om te kyk of ek u kan help om u lewe beter en makliker kan maak.,0,0,0,1,0
afr_train_track_a_00997,Daarna moes die skep van die nodige infrastruktuur kom en uiteindelik moes die produksie-eenheid behoorlik in werking gestel word.,0,0,0,0,0
afr_train_track_a_00998,Die forum het 'n klein taakspan aangewys wat gehelp het om die dokument te skryf en te finaliseer.,0,0,0,0,0
afr_train_track_a_00999,"Verder was hy bekend as die grootste private versamelaar van boeke, manuskripte en dergelike in verband met die Afrikaanse taal en letterkunde.",0,0,0,1,0
afr_train_track_a_01000,"Om die bou van infrastruktuur te bespoedig sal ons die ontwikkeling van 'n geïntegreerde infrastruktuurplan finaliseer, met spesifieke klem op energiedoeltreffendheid.",0,0,0,1,0
afr_train_track_a_01001,Daar words tans onderhandel met Departement van Omgewingsake om nog ses ha by te kry vir ontwikkeling.,0,0,0,0,0
afr_train_track_a_01002,Dit is verblydend om te sien dat 'n gemeenskap self inspring om 'n geleentheid soos hierdie VIR die gemeenskap te organiseer.,0,0,0,1,0
afr_train_track_a_01003,Dit is uiters belangrik om hierdie uitgawes te sien in die konteks van die HOP (Heropbou en Ontwikkelingsprogram).,0,0,0,0,0
afr_train_track_a_01004,Ons sal insgelyks met die res van ons kontinent en ons ontwikkelingsvennote bly saamwerk om die inwerkingstelling van die NEPAD-programme te bespoedig.,0,0,0,1,0
afr_train_track_a_01005,Hierdie seksie is reeds volledig toegerus met apparaat.,0,0,0,1,0
afr_train_track_a_01006,Hiemstra is op 12 Julie 1978 oorlede.,0,0,0,0,1
afr_train_track_a_01007,"Suid-Afrika is ryk aan hulpbronne, ook menslike hulpbronne.",0,0,0,0,0
afr_train_track_a_01008,Ons is daar om u te help deur middel van die groot verskeidenheid programme wat ons by die Departement se opleidingsentrums aanbied.,0,0,0,1,0
afr_train_track_a_01009,"In 1997 verhuis Anna na haar dogter in Bloemfontein, en haar klavier trek saam.",0,0,0,0,0
afr_train_track_a_01010,"Dat Sita 'n hegte familiemens was, is alombekend.",0,0,0,1,0
afr_train_track_a_01011,Beukes en Lategan dien as lede van die ad hoc-komitee wat die Provinsiale Sekretaris daarin bystaan.,0,0,0,0,0
afr_train_track_a_01012,Die Departement van Landbou in die Wes-Kaap het R47 000 beskikbaar gestel om Kampong op die planke te bring.,0,0,0,1,0
afr_train_track_a_01013,Dit is nie waar dat sy saans voor die klavier gesit het en vir die burgers liedjies gespeel het nie.,1,0,0,0,0
afr_train_track_a_01014,"Weens die rotsagtige gebied loop die pyplyn oor groot gedeeltes bo-op die grond, wat weer eiesoortige probleme opgelewer het.",0,0,0,0,1
afr_train_track_a_01015,Die besproeiingstoerusting wat reeds geïnstalleer is beloop tot op datum R400 000.,0,0,0,0,0
afr_train_track_a_01016,Vandaar dat ons eie ruimte of ruimtes moet beding op alle vlakke van regering.,1,0,0,0,0
afr_train_track_a_01017,Hulpbronne sal van vanjaar af toegewys word om hulp te verleen aan behoeftige vakleerlinge wat by hierdie instansies opgelei word.,0,0,0,1,0
afr_train_track_a_01018,"Toe ek dié uittreksel sien, was dit vir my 'n persoonlike vinjet.",0,0,0,0,0
afr_train_track_a_01019,Die groot gerieflike woning met sy uitstekende buitegeboue was aan die voet van die berg.,0,0,0,1,0
afr_train_track_a_01020,Afrikaans as geskrewe taal is vanjaar 125 jaar oud.,0,0,0,1,0
afr_train_track_a_01021,Oor die algemeen is ons trots op die vordering van ons maatskaplike programme.,0,0,0,1,0
afr_train_track_a_01022,Op Clanwilliam het 1 405 uit elke 100 000 van die bevolking tering in 2001 gehad.,0,0,0,0,1
afr_train_track_a_01023,Die Heropbou en Ontwikkelingsproses kan nie oornag plaasvind nie.,0,0,0,0,1
afr_train_track_a_01024,As senior vennoot moet hy die raamwerk verskaf en hulpbronne op 'n gegewe grondslag beskikbaar stel.,0,0,0,0,0
afr_train_track_a_01025,Dit verg 'n sterk balansstaat en die vermoë om met private kapitaal in vennootskap te tree.,0,0,0,0,0
afr_train_track_a_01026,Die lengte van die periode hang af van die tipe monster en die toetse wat daarop uitgevoer word.,0,0,0,0,0
afr_train_track_a_01027,Ons het beurse en ek waarborg vir suksesvolle studente werk in die Departement.,0,0,0,1,0
afr_train_track_a_01028,Sommige mense is bekommerd oor die moontlike uitwerking wat die dreigende ekonomiese reses in die Verenigde State op ons eie ekonomie mag hê.,0,0,1,0,0
afr_train_track_a_01029,Ons departement en die Afrikaanse Taalmuseum is besig met die proses om hierdie voorstelle te verfyn om uiteindelik geïmplementeer te word.,0,0,0,1,0
afr_train_track_a_01030,Van ons kant af was ons nie soos dikwels van KP kant af venynig nie.,0,0,0,0,0
afr_train_track_a_01031,Hierdie resultate ondersteun boere om ingeligte plant- en kunsmistoedieningsbesluite te neem.,0,0,0,1,0
afr_train_track_a_01032,Dit begin daar waar ons woon.,0,0,0,0,0
afr_train_track_a_01033,Susara Margaretha Toerien opgedaag het.,0,0,0,0,0
afr_train_track_a_01034,"Die ministers wat vir 'n bepaalde uitkoms verantwoordelik is, sal 'n gedetailleerde leweringsooreenkoms met die president onderteken.",0,0,0,0,0
afr_train_track_a_01035,Die Departement van Landbou het die besigheidsplan alreeds goedgekeur.,0,0,0,1,0
afr_train_track_a_01036,Een van die doelstellings van Suid-Afrika se nuwe taalbeleid is om kantlyntale (gemarginaliseerde tale) uit te brei en te moderniseer.,0,0,0,0,0
afr_train_track_a_01037,Historiese visvyvers is ook in die MBA ingesluit en hulle is 'n voorbeeld van hoe die oorspronklike inwoners visgevang het.,0,0,0,0,0
afr_train_track_a_01038,"Weich, het in 1898 saam met sy ouers na die Paarl verhuis, waar sy vader aangestel is as predikant.",0,0,0,0,0
afr_train_track_a_01039,VSA rentekoerse is op die laagste vlak ooit en gevolglik sal die waarde van die dollar onder druk bly.,0,0,0,0,0
afr_train_track_a_01040,En dan wil ons graag sien hoe ons met u kan saamwerk.,0,0,0,1,0
afr_train_track_a_01041,Ons kan dit egter nie alleen doen nie en ek wil 'n beroep op u doen om ons daarmee te help.,0,0,0,0,0
afr_train_track_a_01042,Ek glo dat dit ook 'n baie direkte impak op u bedryf het.,0,0,0,0,0
afr_train_track_a_01043,Teen 1902 is Brittanje aan bewind en die twee nuwe Britse kolonies onder Lord Alfred Milner se bestuur.,0,0,0,0,0
afr_train_track_a_01044,Die Afrikaanse Taalmuseum- en Monument is vir 'n baie lang tyd al 'n kenteken van die identiteit van alle Afrikaanssprekendes.,0,0,0,1,0
afr_train_track_a_01045,Dit is nie vir myom voor te skryf nie; u sal besluit hoe u op daardie vrae reageer.,0,0,0,0,0
afr_train_track_a_01046,Ons moet verstaan dat ons in landbou een groot familie is en dat ons mekaar nodig het.,0,0,0,1,0
afr_train_track_a_01047,"Uilspieël is in die letterkunde die dorpsgek (""fool"") wat soms in sy ""dwaasheid"" groot waarhede openbaar.",0,0,0,1,0
afr_train_track_a_01048,Hy het 'n tekening gemaak van Soetlief wat deur Brolloks gejaag word.,0,0,0,0,0
afr_train_track_a_01049,Dié surplus koring is genoeg om jaarliks 102 miljoen liter etanol te produseer.,0,0,0,1,0
afr_train_track_a_01050,Die aanslag op ons kinders is fel en altyd teenwoordig.,0,0,0,0,0
afr_train_track_a_01051,Hierdie innoverende en waardevolle vennootskap tussen die nasionale en provinsiale regerings het 'n oplossing vir die probleem beteken.,0,0,0,1,0
afr_train_track_a_01052,Die Afrika Projek sal sekere sleutel geleenthede identifiseer op die vasteland waar die SO in Suid-Afrika met die ontwikkelingsproses kan help.,0,0,0,1,0
afr_train_track_a_01053,Landbouskoue het 'n lang en keurryke geskiedenis in Suid Afrika.,0,0,0,1,0
afr_train_track_a_01054,Ons sal verseker dat ons spoornetwerk betroubaar en mededingend is en beter met ons seehawens geïntegreer is.,0,0,0,1,0
afr_train_track_a_01055,Die befondsing sal nasionale museums die nodige hupstoot gee om gemeenskapsbetrokkenheid te verseker.,0,0,0,1,0
afr_train_track_a_01056,"Ons doel as Departement is primêr om landbou te laat groei en almal wat betrokke is, moet hulle deel bydra.",0,0,0,1,0
afr_train_track_a_01057,Die oordrag van tegnologie kan geskied deur hetsy opleiding of voorligting.,0,0,0,0,0
afr_train_track_a_01058,Die rede hoekom ek hulle noem is om die punt te beklemtoon dat Suid-Afrika nie ’n gebrek aan ideale het nie.,0,0,0,1,0
afr_train_track_a_01059,"Terselfdertyd ontwikkel daar skakeling met die Vrystaters, en bedien hy hulle by geleentheid van strategiese advies.",0,0,0,1,0
afr_train_track_a_01060,Dit is nie 'n strewe na 'n sogenaamde rassistiese agenda nie.,1,0,0,0,0
afr_train_track_a_01061,Dat ons volwasse in ons benadering moet wees en bereid moet wees om oor volksake soos selfbeskikking om 'n tafel te sit.,0,0,0,0,0
afr_train_track_a_01062,"Die belangrikste is, wees in besit van julle kaartjies, landsgenote!",0,0,0,0,0
afr_train_track_a_01063,"Net so het die president se aankondiging van sy kabinet, en spesifiek die landbouministers, positiewe en negatiewe reaksies uitgelok.",0,0,0,0,0
afr_train_track_a_01064,Die koring word tans na ander bestemmings in Suid-Afrika uitgevoer.,0,0,0,0,0
afr_train_track_a_01065,Vanjaar vier ons die 10de herdenking van die instelling van diplomatieke betrekkinge tussen Suid-Afrika en die Republiek van China.,0,0,0,1,0
afr_train_track_a_01066,Dit is die uitdagings wat ons land vir seker sal moet aanspreek op die pad vorentoe.,0,0,1,0,1
afr_train_track_a_01067,Om gestalte te gee hieraan het ons reeds verskeie aksies geloods.,0,0,0,1,0
afr_train_track_a_01068,Die drie ure is glad nie genoeg vir al die inligting wat sy hier wil versamel nie.,0,0,1,0,1
afr_train_track_a_01069,"Hoewel die amptelike datum vir 18 Mei vasgestel is, het ons keuse op die voorafgaande Sondagnamiddag geval.",0,0,0,0,0
afr_train_track_a_01070,Aan die buitekant van die hoofhek word die tuin bewaak deur die standbeeld van Jan Brand.,0,0,0,0,0
afr_train_track_a_01071,Daarna was daar geen keer aan haar skryfwerk nie.,0,0,0,1,0
afr_train_track_a_01072,In hierdie opsig prys ons die Kompetisiekommissie vir die ferm hand waarmee hulle verseker dat oortreders aan die pen ry.,0,0,0,1,0
